CSV,A,1119.338,-12.2831,0.4844,2
CSV,A,1126.205,-12.0849,0.4844,1
CSV,A,1133.063,-12.3188,0.4805,1
CSV,A,1139.922,-12.2372,0.4805,1
CSV,A,1146.766,-12.1320,0.4805,1
CSV,A,1153.596,-12.0962,0.4805,1
CSV,A,1160.457,-11.9726,0.4844,1
CSV,A,1167.320,-11.9188,0.4844,1
CSV,A,1174.181,-11.9267,0.4883,1
CSV,A,1181.017,-12.0559,0.4805,1
CSV,A,1187.849,-11.8758,0.4883,1
CSV,A,1194.700,-12.1582,0.4805,1
CSV,A,1201.559,-12.1495,0.4805,1
CSV,A,1208.410,-11.7510,0.4883,1
CSV,A,1215.230,-11.7129,0.4922,1
CSV,A,1222.087,-11.5610,0.4961,1
CSV,A,1228.944,-11.5372,0.4961,1
CSV,A,1235.799,-11.6974,0.4961,1
CSV,A,1242.630,-11.6348,0.5000,1
CSV,A,1249.470,-11.6997,0.4961,1
CSV,A,1256.327,-11.9368,0.4922,1
CSV,A,1263.185,-11.7661,0.4961,1
CSV,A,1270.016,-11.8774,0.4961,1
CSV,A,1276.846,-12.0104,0.4922,1
CSV,A,1283.690,-11.7145,0.5000,1
CSV,A,1290.546,-11.6203,0.5039,1
CSV,A,1297.395,-11.5284,0.5078,1
CSV,A,1304.219,-11.7190,0.5039,1
CSV,A,1311.070,-12.0438,0.4961,1
CSV,A,1317.934,-11.8623,0.5000,1
CSV,A,1324.793,-12.0257,0.4961,1
CSV,A,1331.627,-11.9103,0.5000,1
CSV,A,1338.472,-11.9224,0.5000,1
CSV,A,1345.327,-11.9926,0.5000,1
CSV,A,1352.183,-12.0574,0.4961,1
CSV,A,1359.013,-11.9363,0.5000,1
CSV,A,1365.841,-12.0049,0.5000,1
CSV,A,1372.685,-12.1273,0.4961,1
CSV,A,1379.499,-11.9979,0.5000,1
CSV,A,1386.338,-11.8532,0.5039,1
CSV,A,1393.194,-11.6591,0.5078,1
CSV,A,1400.057,-11.8124,0.5039,1
CSV,A,1406.922,-11.8912,0.5039,1
CSV,A,1413.769,-11.9340,0.5039,1
CSV,A,1420.598,-11.9441,0.5039,1
CSV,A,1427.456,-12.0711,0.5000,1
CSV,A,1434.322,-12.0702,0.5000,1
CSV,A,1441.181,-12.1576,0.4961,1
CSV,A,1448.017,-12.1195,0.5000,1
CSV,A,1454.845,-12.2033,0.4961,1
CSV,A,1461.690,-12.2797,0.4922,1
CSV,A,1468.555,-12.1719,0.4922,1
CSV,A,1475.412,-12.1011,0.4961,1
CSV,A,1482.235,-11.8866,0.5000,1
CSV,A,1489.093,-11.9605,0.4961,1
CSV,A,1495.944,-12.1757,0.4922,1
CSV,A,1502.792,-12.0186,0.4961,1
CSV,A,1509.632,-12.0201,0.4961,1
CSV,A,1516.472,-11.8429,0.5000,1
